year,week,region,cases
2003,7,Zinder,620
2003,8,Agadez,14
2003,8,Diffa,5
2003,8,Dosso,142
2003,8,Maradi,347
2003,8,Niamey,5
2003,8,Tahoua,106
2003,8,Tillaberi,74
2003,8,Zinder,731
2003,9,Agadez,14
2003,9,Diffa,12
2003,9,Dosso,236
2003,9,Maradi,370
2003,9,Niamey,8
2003,9,Tahoua,93
2003,9,Tillaberi,94
2003,9,Zinder,857
2003,10,Agadez,8
2003,10,Diffa,14
2003,10,Dosso,175
2003,10,Maradi,370
2003,10,Niamey,8
2003,10,Tahoua,117
2003,10,Tillaberi,167
2003,10,Zinder,904
2003,11,Agadez,3
2003,11,Diffa,31
2003,11,Dosso,261
2003,11,Maradi,479
2003,11,Niamey,6
2003,11,Tahoua,152
2003,11,Tillaberi,149
2003,11,Zinder,1161
2003,12,Agadez,36
2003,12,Diffa,25
2003,12,Dosso,264
2003,12,Maradi,566
2003,12,Niamey,20
2003,12,Tahoua,190
2003,12,Tillaberi,162
2003,12,Zinder,1134
2003,13,Agadez,1
2003,13,Diffa,31
2003,13,Dosso,344
2003,13,Maradi,630
2003,13,Niamey,6
2003,13,Tahoua,174
2003,13,Tillaberi,176
2003,13,Zinder,1342
2003,14,Agadez,5
2003,14,Diffa,18
2003,14,Dosso,227
2003,14,Maradi,711
2003,14,Niamey,12
2003,14,Tahoua,209
2003,14,Tillaberi,154
2003,14,Zinder,1376
2003,15,Agadez,7
2003,15,Diffa,55
2003,15,Dosso,241
2003,15,Maradi,789
2003,15,Niamey,9
2003,15,Tahoua,238
2003,15,Tillaberi,168
2003,15,Zinder,1303
2003,16,Agadez,4
2003,16,Diffa,24
2003,16,Dosso,318
2003,16,Maradi,676
2003,16,Niamey,9
2003,16,Tahoua,255
2003,16,Tillaberi,163
2003,16,Zinder,1258
2003,17,Agadez,4
2003,17,Diffa,33
2003,17,Dosso,264
2003,17,Maradi,532
2003,17,Niamey,9
2003,17,Tahoua,286
2003,17,Tillaberi,132
2003,17,Zinder,1208
2003,18,Agadez,8
2003,18,Diffa,13
2003,18,Dosso,257
2003,18,Maradi,608
2003,18,Niamey,12
2003,18,Tahoua,289
2003,18,Tillaberi,206
2003,18,Zinder,1228
2003,19,Agadez,12
2003,19,Diffa,23
2003,19,Dosso,143
2003,19,Maradi,537
2003,19,Niamey,8
2003,19,Tahoua,289
2003,19,Tillaberi,208
2003,19,Zinder,1182
2003,20,Agadez,13
2003,20,Diffa,36
2003,20,Dosso,179
2003,20,Maradi,590
2003,20,Niamey,11
2003,20,Tahoua,305
2003,20,Tillaberi,219
2003,20,Zinder,1282
2003,21,Agadez,5
2003,21,Diffa,40
2003,21,Dosso,174
2003,21,Maradi,726
2003,21,Niamey,17
2003,21,Tahoua,331
2003,21,Tillaberi,207
2003,21,Zinder,1310
2003,22,Agadez,6
2003,22,Diffa,36
2003,22,Dosso,137
2003,22,Maradi,851
2003,22,Niamey,19
2003,22,Tahoua,313
2003,22,Tillaberi,179
2003,22,Zinder,1157
2003,23,Agadez,8
2003,23,Diffa,24
2003,23,Dosso,116
2003,23,Maradi,687
2003,23,Niamey,6
2003,23,Tahoua,291
2003,23,Tillaberi,125
2003,23,Zinder,797
2003,24,Agadez,7
2003,24,Diffa,55
2003,24,Dosso,115
2003,24,Maradi,667
2003,24,Niamey,9
2003,24,Tahoua,338
2003,24,Tillaberi,67
2003,24,Zinder,958
2003,25,Agadez,3
2003,25,Diffa,1
2003,25,Dosso,70
2003,25,Maradi,454
2003,25,Niamey,7
2003,25,Tahoua,236
2003,25,Tillaberi,58
2003,25,Zinder,764
2003,26,Agadez,5
2003,26,Diffa,22
2003,26,Dosso,36
2003,26,Maradi,349
2003,26,Niamey,8
2003,26,Tahoua,236
2003,26,Tillaberi,33
2003,26,Zinder,598
2003,27,Agadez,5
2003,27,Diffa,26
2003,27,Dosso,16
2003,27,Maradi,254
2003,27,Niamey,7
2003,27,Tahoua,173
2003,27,Tillaberi,27
2003,27,Zinder,492
2003,28,Agadez,2
2003,28,Diffa,1
2003,28,Dosso,18
2003,28,Maradi,212
2003,28,Niamey,1
2003,28,Tahoua,181
2003,28,Tillaberi,15
2003,28,Zinder,395
2003,29,Agadez,6
2003,29,Diffa,24
2003,29,Dosso,8
2003,29,Maradi,204
2003,29,Niamey,5
2003,29,Tahoua,158
2003,29,Tillaberi,33
2003,29,Zinder,284
2003,30,Agadez,4
2003,30,Diffa,4
2003,30,Dosso,3
2003,30,Maradi,205
2003,30,Niamey,0
2003,30,Tahoua,155
2003,30,Tillaberi,16
2003,30,Zinder,376
2003,31,Agadez,12
2003,31,Diffa,3
2003,31,Dosso,3
2003,31,Maradi,162
2003,31,Niamey,0
2003,31,Tahoua,164
2003,31,Tillaberi,13
2003,31,Zinder,202
2003,32,Agadez,16
2003,32,Diffa,13
2003,32,Dosso,1
2003,32,Maradi,115
2003,32,Niamey,0
2003,32,Tahoua,112
2003,32,Tillaberi,11
2003,32,Zinder,173
2003,33,Agadez,11
2003,33,Diffa,0
2003,33,Dosso,6
2003,33,Maradi,86
2003,33,Niamey,1
2003,33,Tahoua,139
2003,33,Tillaberi,0
2003,33,Zinder,109
2003,34,Agadez,15
2003,34,Diffa,3
2003,34,Dosso,6
2003,34,Maradi,87
2003,34,Niamey,0
2003,34,Tahoua,115
2003,34,Tillaberi,16
2003,34,Zinder,107
2003,35,Agadez,13
2003,35,Diffa,0
2003,35,Dosso,3
2003,35,Maradi,65
2003,35,Niamey,0
2003,35,Tahoua,87
2003,35,Tillaberi,8
2003,35,Zinder,83
2003,36,Agadez,16
2003,36,Diffa,8
2003,36,Dosso,0
2003,36,Maradi,75
2003,36,Niamey,0
2003,36,Tahoua,88
2003,36,Tillaberi,16
2003,36,Zinder,54
2003,37,Agadez,27
2003,37,Diffa,0
2003,37,Dosso,1
2003,37,Maradi,66
2003,37,Niamey,0
2003,37,Tahoua,69
2003,37,Tillaberi,12
2003,37,Zinder,75
2003,38,Agadez,23
2003,38,Diffa,0
2003,38,Dosso,1
2003,38,Maradi,34
2003,38,Niamey,0
2003,38,Tahoua,85
2003,38,Tillaberi,5
2003,38,Zinder,85
2003,39,Agadez,18
2003,39,Diffa,0
2003,39,Dosso,0
2003,39,Maradi,36
2003,39,Niamey,3
2003,39,Tahoua,90
2003,39,Tillaberi,2
2003,39,Zinder,41
2003,40,Agadez,17
2003,40,Diffa,0
2003,40,Dosso,0
2003,40,Maradi,30
2003,40,Niamey,2
2003,40,Tahoua,97
2003,40,Tillaberi,3
2003,40,Zinder,46
2003,41,Agadez,6
2003,41,Diffa,0
2003,41,Dosso,0
2003,41,Maradi,37
2003,41,Niamey,6
2003,41,Tahoua,105
2003,41,Tillaberi,5
2003,41,Zinder,29
2003,42,Agadez,2
2003,42,Diffa,0
2003,42,Dosso,1
2003,42,Maradi,43
2003,42,Niamey,1
2003,42,Tahoua,80
2003,42,Tillaberi,7
2003,42,Zinder,36
2003,43,Agadez,4
2003,43,Diffa,0
2003,43,Dosso,4
2003,43,Maradi,21
2003,43,Niamey,0
2003,43,Tahoua,76
2003,43,Tillaberi,12
2003,43,Zinder,26
2003,44,Agadez,14
2003,44,Diffa,0
2003,44,Dosso,7
2003,44,Maradi,26
2003,44,Niamey,5
2003,44,Tahoua,91
2003,44,Tillaberi,7
2003,44,Zinder,52
2003,45,Agadez,5
2003,45,Diffa,0
2003,45,Dosso,4
2003,45,Maradi,79
2003,45,Niamey,9
2003,45,Tahoua,87
2003,45,Tillaberi,1
2003,45,Zinder,32
2003,46,Agadez,7
2003,46,Diffa,0
2003,46,Dosso,1
2003,46,Maradi,42
2003,46,Niamey,1
2003,46,Tahoua,86
2003,46,Tillaberi,16
2003,46,Zinder,47
2003,47,Agadez,20
2003,47,Diffa,0
2003,47,Dosso,0
2003,47,Maradi,78
2003,47,Niamey,21
2003,47,Tahoua,108
2003,47,Tillaberi,9
2003,47,Zinder,54
2003,48,Agadez,1
2003,48,Diffa,0
2003,48,Dosso,3
2003,48,Maradi,34
2003,48,Niamey,17
2003,48,Tahoua,99
2003,48,Tillaberi,16
2003,48,Zinder,24
2003,49,Agadez,13
2003,49,Diffa,0
2003,49,Dosso,3
2003,49,Maradi,63
2003,49,Niamey,33
2003,49,Tahoua,153
2003,49,Tillaberi,51
2003,49,Zinder,57
2003,50,Agadez,9
2003,50,Diffa,0
2003,50,Dosso,1
2003,50,Maradi,87
2003,50,Niamey,32
2003,50,Tahoua,202
2003,50,Tillaberi,16
2003,50,Zinder,92
2003,51,Agadez,1
2003,51,Diffa,0
2003,51,Dosso,7
2003,51,Maradi,107
2003,51,Niamey,28
2003,51,Tahoua,302
2003,51,Tillaberi,13
2003,51,Zinder,84
2003,52,Agadez,6
2003,52,Diffa,0
2003,52,Dosso,8
2003,52,Maradi,124
2003,52,Niamey,61
2003,52,Tahoua,267
2003,52,Tillaberi,49
2003,52,Zinder,122
2004,1,Agadez,11
2004,1,Diffa,0
2004,1,Dosso,7
2004,1,Maradi,134
2004,1,Niamey,60
2004,1,Tahoua,333
2004,1,Tillaberi,124
2004,1,Zinder,141
2004,2,Agadez,12
2004,2,Diffa,1
2004,2,Dosso,30
2004,2,Maradi,236
2004,2,Niamey,62
2004,2,Tahoua,319
2004,2,Tillaberi,123
2004,2,Zinder,63
2004,3,Agadez,17
2004,3,Diffa,3
2004,3,Dosso,49
2004,3,Maradi,191
2004,3,Niamey,81
2004,3,Tahoua,332
2004,3,Tillaberi,47
2004,3,Zinder,108
2004,4,Agadez,12
2004,4,Diffa,4
2004,4,Dosso,97
2004,4,Maradi,190
2004,4,Niamey,99
2004,4,Tahoua,438
2004,4,Tillaberi,121
2004,4,Zinder,123
2004,5,Agadez,16
2004,5,Diffa,5
2004,5,Dosso,111
2004,5,Maradi,176
2004,5,Niamey,115
2004,5,Tahoua,435
2004,5,Tillaberi,206
2004,5,Zinder,110
2004,6,Agadez,18
2004,6,Diffa,0
2004,6,Dosso,141
2004,6,Maradi,243
2004,6,Niamey,209
2004,6,Tahoua,579
2004,6,Tillaberi,291
2004,6,Zinder,127
2004,7,Agadez,17
2004,7,Diffa,34
2004,7,Dosso,147
2004,7,Maradi,251
2004,7,Niamey,211
2004,7,Tahoua,818
2004,7,Tillaberi,364
2004,7,Zinder,144
2004,8,Agadez,29
2004,8,Diffa,16
2004,8,Dosso,209
2004,8,Maradi,270
2004,8,Niamey,394
2004,8,Tahoua,608
2004,8,Tillaberi,414
2004,8,Zinder,115
2004,9,Agadez,23
2004,9,Diffa,53
2004,9,Dosso,262
2004,9,Maradi,244
2004,9,Niamey,378
2004,9,Tahoua,704
2004,9,Tillaberi,595
2004,9,Zinder,151
2004,10,Agadez,25
2004,10,Diffa,38
2004,10,Dosso,266
2004,10,Maradi,240
2004,10,Niamey,849
2004,10,Tahoua,638
2004,10,Tillaberi,619
2004,10,Zinder,124
2004,11,Agadez,43
2004,11,Diffa,71
2004,11,Dosso,374
2004,11,Maradi,350
2004,11,Niamey,1131
2004,11,Tahoua,795
2004,11,Tillaberi,965
2004,11,Zinder,183
2004,12,Agadez,26
2004,12,Diffa,83
2004,12,Dosso,444
2004,12,Maradi,278
2004,12,Niamey,1076
2004,12,Tahoua,1005
2004,12,Tillaberi,795
2004,12,Zinder,148
2004,13,Agadez,62
2004,13,Diffa,56
2004,13,Dosso,484
2004,13,Maradi,409
2004,13,Niamey,1138
2004,13,Tahoua,1034
2004,13,Tillaberi,860
2004,13,Zinder,180
2004,14,Agadez,44
2004,14,Diffa,59
2004,14,Dosso,486
2004,14,Maradi,299
2004,14,Niamey,823
2004,14,Tahoua,1089
2004,14,Tillaberi,772
2004,14,Zinder,125
2004,15,Agadez,46
2004,15,Diffa,79
2004,15,Dosso,570
2004,15,Maradi,441
2004,15,Niamey,1514
2004,15,Tahoua,1063
2004,15,Tillaberi,1118
2004,15,Zinder,182
2004,16,Agadez,58
2004,16,Diffa,90
2004,16,Dosso,591
2004,16,Maradi,493
2004,16,Niamey,896
2004,16,Tahoua,886
2004,16,Tillaberi,1251
2004,16,Zinder,142
2004,17,Agadez,50
2004,17,Diffa,36
2004,17,Dosso,558
2004,17,Maradi,451
2004,17,Niamey,1036
2004,17,Tahoua,1177
2004,17,Tillaberi,1021
2004,17,Zinder,212
2004,18,Agadez,36
2004,18,Diffa,43
2004,18,Dosso,386
2004,18,Maradi,503
2004,18,Niamey,498
2004,18,Tahoua,981
2004,18,Tillaberi,852
2004,18,Zinder,221
2004,19,Agadez,33
2004,19,Diffa,43
2004,19,Dosso,392
2004,19,Maradi,454
2004,19,Niamey,287
2004,19,Tahoua,1010
2004,19,Tillaberi,589
2004,19,Zinder,293
2004,20,Agadez,27
2004,20,Diffa,47
2004,20,Dosso,238
2004,20,Maradi,481
2004,20,Niamey,208
2004,20,Tahoua,691
2004,20,Tillaberi,360
2004,20,Zinder,309
2004,21,Agadez,20
2004,21,Diffa,112
2004,21,Dosso,158
2004,21,Maradi,412
2004,21,Niamey,108
2004,21,Tahoua,499
2004,21,Tillaberi,427
2004,21,Zinder,453
2004,22,Agadez,15
2004,22,Diffa,41
2004,22,Dosso,190
2004,22,Maradi,424
2004,22,Niamey,32
2004,22,Tahoua,455
2004,22,Tillaberi,288
2004,22,Zinder,279
2004,23,Agadez,26
2004,23,Diffa,16
2004,23,Dosso,138
2004,23,Maradi,385
2004,23,Niamey,24
2004,23,Tahoua,420
2004,23,Tillaberi,199
2004,23,Zinder,164
2004,24,Agadez,11
2004,24,Diffa,91
2004,24,Dosso,142
2004,24,Maradi,316
2004,24,Niamey,24
2004,24,Tahoua,249
2004,24,Tillaberi,145
2004,24,Zinder,176
2004,25,Agadez,30
2004,25,Diffa,12
2004,25,Dosso,96
2004,25,Maradi,247
2004,25,Niamey,12
2004,25,Tahoua,291
2004,25,Tillaberi,133
2004,25,Zinder,105
2004,26,Agadez,15
2004,26,Diffa,26
2004,26,Dosso,89
2004,26,Maradi,179
2004,26,Niamey,6
2004,26,Tahoua,203
2004,26,Tillaberi,110
2004,26,Zinder,103
2004,27,Agadez,17
2004,27,Diffa,5
2004,27,Dosso,31
2004,27,Maradi,108
2004,27,Niamey,3
2004,27,Tahoua,130
2004,27,Tillaberi,69
2004,27,Zinder,80
2004,28,Agadez,8
2004,28,Diffa,10
2004,28,Dosso,43
2004,28,Maradi,63
2004,28,Niamey,2
2004,28,Tahoua,104
2004,28,Tillaberi,62
2004,28,Zinder,84
2004,29,Agadez,11
2004,29,Diffa,16
2004,29,Dosso,24
2004,29,Maradi,54
2004,29,Niamey,2
2004,29,Tahoua,128
2004,29,Tillaberi,40
2004,29,Zinder,64
2004,30,Agadez,13
2004,30,Diffa,2
2004,30,Dosso,24
2004,30,Maradi,47
2004,30,Niamey,2
2004,30,Tahoua,52
2004,30,Tillaberi,34
2004,30,Zinder,25
2004,31,Agadez,10
2004,31,Diffa,4
2004,31,Dosso,10
2004,31,Maradi,33
2004,31,Niamey,2
2004,31,Tahoua,41
2004,31,Tillaberi,32
2004,31,Zinder,19
2004,32,Agadez,11
2004,32,Diffa,7
2004,32,Dosso,17
2004,32,Maradi,23
2004,32,Niamey,2
2004,32,Tahoua,31
2004,32,Tillaberi,38
2004,32,Zinder,12
2004,33,Agadez,11
2004,33,Diffa,11
2004,33,Dosso,13
2004,33,Maradi,34
2004,33,Niamey,0
2004,33,Tahoua,23
2004,33,Tillaberi,23
2004,33,Zinder,16
2004,34,Agadez,6
2004,34,Diffa,0
2004,34,Dosso,11
2004,34,Maradi,13
2004,34,Niamey,0
2004,34,Tahoua,2
2004,34,Tillaberi,9
2004,34,Zinder,7
2004,35,Agadez,6
2004,35,Diffa,2
2004,35,Dosso,9
2004,35,Maradi,7
2004,35,Niamey,0
2004,35,Tahoua,12
2004,35,Tillaberi,7
2004,35,Zinder,8
2004,36,Agadez,3
2004,36,Diffa,1
2004,36,Dosso,11
2004,36,Maradi,10
2004,36,Niamey,0
2004,36,Tahoua,19
2004,36,Tillaberi,2
2004,36,Zinder,3
2004,37,Agadez,2
2004,37,Diffa,1
2004,37,Dosso,8
2004,37,Maradi,7
2004,37,Niamey,0
2004,37,Tahoua,9
2004,37,Tillaberi,0
2004,37,Zinder,9
2004,38,Agadez,0
2004,38,Diffa,0
2004,38,Dosso,31
2004,38,Maradi,11
2004,38,Niamey,0
2004,38,Tahoua,8
2004,38,Tillaberi,3
2004,38,Zinder,0
2004,39,Agadez,3
2004,39,Diffa,7
2004,39,Dosso,8
2004,39,Maradi,2
2004,39,Niamey,2
2004,39,Tahoua,18
2004,39,Tillaberi,2
2004,39,Zinder,5
2004,40,Agadez,0
2004,40,Diffa,1
2004,40,Dosso,10
2004,40,Maradi,3
2004,40,Niamey,0
2004,40,Tahoua,10
2004,40,Tillaberi,0
2004,40,Zinder,4
2004,41,Agadez,0
2004,41,Diffa,0
2004,41,Dosso,7
2004,41,Maradi,4
2004,41,Niamey,0
2004,41,Tahoua,7
2004,41,Tillaberi,0
2004,41,Zinder,3
2004,42,Agadez,0
2004,42,Diffa,1
2004,42,Dosso,29
2004,42,Maradi,5
2004,42,Niamey,0
2004,42,Tahoua,21
2004,42,Tillaberi,5
2004,42,Zinder,5
2004,43,Agadez,0
2004,43,Diffa,0
2004,43,Dosso,29
2004,43,Maradi,10
2004,43,Niamey,0
2004,43,Tahoua,22
2004,43,Tillaberi,2
2004,43,Zinder,21
2004,44,Agadez,0
2004,44,Diffa,0
2004,44,Dosso,41
2004,44,Maradi,8
2004,44,Niamey,0
2004,44,Tahoua,3
2004,44,Tillaberi,2
2004,44,Zinder,12
2004,45,Agadez,0
2004,45,Diffa,2
2004,45,Dosso,12
2004,45,Maradi,10
2004,45,Niamey,0
2004,45,Tahoua,9
2004,45,Tillaberi,1
2004,45,Zinder,5
2004,46,Agadez,0
2004,46,Diffa,0
2004,46,Dosso,6
2004,46,Maradi,4
2004,46,Niamey,0
2004,46,Tahoua,6
2004,46,Tillaberi,0
2004,46,Zinder,7
2004,47,Agadez,0
2004,47,Diffa,3
2004,47,Dosso,13
2004,47,Maradi,5
2004,47,Niamey,3
2004,47,Tahoua,9
2004,47,Tillaberi,3
2004,47,Zinder,0
2004,48,Agadez,0
2004,48,Diffa,1
2004,48,Dosso,34
2004,48,Maradi,6
2004,48,Niamey,0
2004,48,Tahoua,12
2004,48,Tillaberi,0
2004,48,Zinder,10
2004,49,Agadez,0
2004,49,Diffa,3
2004,49,Dosso,26
2004,49,Maradi,5
2004,49,Niamey,0
2004,49,Tahoua,18
2004,49,Tillaberi,8
2004,49,Zinder,17
2004,50,Agadez,0
2004,50,Diffa,0
2004,50,Dosso,48
2004,50,Maradi,12
2004,50,Niamey,0
2004,50,Tahoua,8
2004,50,Tillaberi,0
2004,50,Zinder,13
2004,51,Agadez,0
2004,51,Diffa,0
2004,51,Dosso,30
2004,51,Maradi,18
2004,51,Niamey,0
2004,51,Tahoua,7
2004,51,Tillaberi,2
2004,51,Zinder,11
2004,52,Agadez,2
2004,52,Diffa,6
2004,52,Dosso,44
2004,52,Maradi,13
2004,52,Niamey,0
2004,52,Tahoua,11
2004,52,Tillaberi,1
2004,52,Zinder,32
2005,1,Agadez,1
2005,1,Diffa,8
2005,1,Dosso,8
2005,1,Maradi,13
2005,1,Niamey,1
2005,1,Tahoua,12
2005,1,Tillaberi,1
2005,1,Zinder,29
2005,2,Agadez,1
2005,2,Diffa,4
2005,2,Dosso,9
2005,2,Maradi,27
2005,2,Niamey,3
2005,2,Tahoua,9
2005,2,Tillaberi,1
2005,2,Zinder,20
2005,3,Agadez,0
2005,3,Diffa,0
2005,3,Dosso,3
2005,3,Maradi,7
2005,3,Niamey,0
2005,3,Tahoua,5
2005,3,Tillaberi,7
2005,3,Zinder,19
2005,4,Agadez,3
2005,4,Diffa,20
2005,4,Dosso,8
2005,4,Maradi,14
2005,4,Niamey,0
2005,4,Tahoua,14
2005,4,Tillaberi,5
2005,4,Zinder,36
2005,5,Agadez,1
2005,5,Diffa,13
2005,5,Dosso,6
2005,5,Maradi,25
2005,5,Niamey,0
2005,5,Tahoua,7
2005,5,Tillaberi,5
2005,5,Zinder,35
2005,6,Agadez,4
2005,6,Diffa,43
2005,6,Dosso,4
2005,6,Maradi,18
2005,6,Niamey,1
2005,6,Tahoua,9
2005,6,Tillaberi,3
2005,6,Zinder,25
2005,7,Agadez,2
2005,7,Diffa,13
2005,7,Dosso,11
2005,7,Maradi,22
2005,7,Niamey,1
2005,7,Tahoua,7
2005,7,Tillaberi,2
2005,7,Zinder,22
2005,8,Agadez,1
2005,8,Diffa,18
2005,8,Dosso,5
2005,8,Maradi,12
2005,8,Niamey,5
2005,8,Tahoua,12
2005,8,Tillaberi,1
2005,8,Zinder,49
2005,9,Agadez,1
2005,9,Diffa,21
2005,9,Dosso,9
2005,9,Maradi,33
2005,9,Niamey,4
2005,9,Tahoua,13
2005,9,Tillaberi,5
2005,9,Zinder,82
2005,10,Agadez,2
2005,10,Diffa,11
2005,10,Dosso,6
2005,10,Maradi,49
2005,10,Niamey,5
2005,10,Tahoua,18
2005,10,Tillaberi,1
2005,10,Zinder,23
2005,11,Agadez,2
2005,11,Diffa,29
2005,11,Dosso,6
2005,11,Maradi,32
2005,11,Niamey,0
2005,11,Tahoua,8
2005,11,Tillaberi,3
2005,11,Zinder,28
2005,12,Agadez,5
2005,12,Diffa,9
2005,12,Dosso,0
2005,12,Maradi,26
2005,12,Niamey,0
2005,12,Tahoua,3
2005,12,Tillaberi,13
2005,12,Zinder,18
2005,13,Agadez,3
2005,13,Diffa,3
2005,13,Dosso,12
2005,13,Maradi,31
2005,13,Niamey,2
2005,13,Tahoua,9
2005,13,Tillaberi,3
2005,13,Zinder,34
2005,14,Agadez,0
2005,14,Diffa,4
2005,14,Dosso,7
2005,14,Maradi,16
2005,14,Niamey,1
2005,14,Tahoua,11
2005,14,Tillaberi,10
2005,14,Zinder,24
2005,15,Agadez,5
2005,15,Diffa,8
2005,15,Dosso,9
2005,15,Maradi,44
2005,15,Niamey,1
2005,15,Tahoua,2
2005,15,Tillaberi,3
2005,15,Zinder,33
2005,16,Agadez,1
2005,16,Diffa,13
2005,16,Dosso,7
2005,16,Maradi,19
2005,16,Niamey,5
2005,16,Tahoua,2
2005,16,Tillaberi,8
2005,16,Zinder,38
2005,17,Agadez,2
2005,17,Diffa,13
2005,17,Dosso,22
2005,17,Maradi,21
2005,17,Niamey,5
2005,17,Tahoua,9
2005,17,Tillaberi,7
2005,17,Zinder,37
2005,18,Agadez,5
2005,18,Diffa,10
2005,18,Dosso,11
2005,18,Maradi,20
2005,18,Niamey,2
2005,18,Tahoua,5
2005,18,Tillaberi,2
2005,18,Zinder,15
2005,19,Agadez,1
2005,19,Diffa,10
2005,19,Dosso,9
2005,19,Maradi,25
2005,19,Niamey,2
2005,19,Tahoua,1
2005,19,Tillaberi,1
2005,19,Zinder,42
2005,20,Agadez,8
2005,20,Diffa,8
2005,20,Dosso,1
2005,20,Maradi,14
2005,20,Niamey,2
2005,20,Tahoua,5
2005,20,Tillaberi,2
2005,20,Zinder,0
2005,21,Agadez,0
2005,21,Diffa,33
2005,21,Dosso,3
2005,21,Maradi,21
2005,21,Niamey,2
2005,21,Tahoua,4
2005,21,Tillaberi,1
2005,21,Zinder,26
2005,22,Agadez,7
2005,22,Diffa,22
2005,22,Dosso,1
2005,22,Maradi,2
2005,22,Niamey,0
2005,22,Tahoua,5
2005,22,Tillaberi,4
2005,22,Zinder,17
2005,23,Agadez,4
2005,23,Diffa,0
2005,23,Dosso,1
2005,23,Maradi,5
2005,23,Niamey,1
2005,23,Tahoua,1
2005,23,Tillaberi,2
2005,23,Zinder,1
2005,24,Agadez,4
2005,24,Diffa,11
2005,24,Dosso,0
2005,24,Maradi,0
2005,24,Niamey,0
2005,24,Tahoua,2
2005,24,Tillaberi,2
2005,24,Zinder,1
2005,25,Agadez,3
2005,25,Diffa,14
2005,25,Dosso,1
2005,25,Maradi,3
2005,25,Niamey,0
2005,25,Tahoua,1
2005,25,Tillaberi,1
2005,25,Zinder,16
2005,26,Agadez,1
2005,26,Diffa,16
2005,26,Dosso,0
2005,26,Maradi,10
2005,26,Niamey,1
2005,26,Tahoua,7
2005,26,Tillaberi,1
2005,26,Zinder,25
2005,27,Agadez,2
2005,27,Diffa,1
2005,27,Dosso,0
2005,27,Maradi,4
2005,27,Niamey,0
2005,27,Tahoua,0
2005,27,Tillaberi,0
2005,27,Zinder,8
2005,28,Agadez,0
2005,28,Diffa,5
2005,28,Dosso,0
2005,28,Maradi,1
2005,28,Niamey,0
2005,28,Tahoua,0
2005,28,Tillaberi,0
2005,28,Zinder,3
2005,29,Agadez,7
2005,29,Diffa,0
2005,29,Dosso,0
2005,29,Maradi,2
2005,29,Niamey,0
2005,29,Tahoua,0
2005,29,Tillaberi,0
2005,29,Zinder,0
2005,30,Agadez,4
2005,30,Diffa,0
2005,30,Dosso,0
2005,30,Maradi,0
2005,30,Niamey,0
2005,30,Tahoua,0
2005,30,Tillaberi,0
2005,30,Zinder,0
2005,31,Agadez,5
2005,31,Diffa,0
2005,31,Dosso,0
2005,31,Maradi,2
2005,31,Niamey,0
2005,31,Tahoua,0
2005,31,Tillaberi,0
2005,31,Zinder,0
2005,32,Agadez,3
2005,32,Diffa,0
2005,32,Dosso,0
2005,32,Maradi,1
2005,32,Niamey,1
2005,32,Tahoua,0
2005,32,Tillaberi,0
2005,32,Zinder,0
2005,33,Agadez,0
2005,33,Diffa,0
2005,33,Dosso,0
2005,33,Maradi,3
2005,33,Niamey,0
2005,33,Tahoua,0
2005,33,Tillaberi,0
2005,33,Zinder,0
2005,34,Agadez,1
2005,34,Diffa,0
2005,34,Dosso,0
2005,34,Maradi,1
2005,34,Niamey,1
2005,34,Tahoua,0
2005,34,Tillaberi,0
2005,34,Zinder,0
2005,35,Agadez,0
2005,35,Diffa,0
2005,35,Dosso,0
2005,35,Maradi,0
2005,35,Niamey,0
2005,35,Tahoua,0
2005,35,Tillaberi,1
2005,35,Zinder,0
2005,36,Agadez,0
2005,36,Diffa,0
2005,36,Dosso,0
2005,36,Maradi,0
2005,36,Niamey,0
2005,36,Tahoua,0
2005,36,Tillaberi,0
2005,36,Zinder,0
2005,37,Agadez,0
2005,37,Diffa,0
2005,37,Dosso,0
2005,37,Maradi,0
2005,37,Niamey,1
2005,37,Tahoua,0
2005,37,Tillaberi,0
2005,37,Zinder,0
2005,38,Agadez,0
2005,38,Diffa,0
2005,38,Dosso,0
2005,38,Maradi,0
2005,38,Niamey,0
2005,38,Tahoua,0
2005,38,Tillaberi,0
2005,38,Zinder,0
2005,39,Agadez,0
2005,39,Diffa,0
2005,39,Dosso,2
2005,39,Maradi,0
2005,39,Niamey,0
2005,39,Tahoua,0
2005,39,Tillaberi,0
2005,39,Zinder,0
2005,40,Agadez,0
2005,40,Diffa,0
2005,40,Dosso,0
2005,40,Maradi,1
2005,40,Niamey,0
2005,40,Tahoua,0
2005,40,Tillaberi,0
2005,40,Zinder,0
2005,41,Agadez,0
2005,41,Diffa,0
2005,41,Dosso,1
2005,41,Maradi,1
2005,41,Niamey,0
2005,41,Tahoua,0
2005,41,Tillaberi,0
2005,41,Zinder,0
2005,42,Agadez,0
2005,42,Diffa,0
2005,42,Dosso,7
2005,42,Maradi,0
2005,42,Niamey,0
2005,42,Tahoua,0
2005,42,Tillaberi,0
2005,42,Zinder,0
2005,43,Agadez,0
2005,43,Diffa,0
2005,43,Dosso,0
2005,43,Maradi,0
2005,43,Niamey,0
2005,43,Tahoua,2
2005,43,Tillaberi,0
2005,43,Zinder,0
2005,44,Agadez,0
2005,44,Diffa,0
2005,44,Dosso,0
2005,44,Maradi,0
2005,44,Niamey,0
2005,44,Tahoua,0
2005,44,Tillaberi,0
